as_of_date,target_date,acute_load_7,chronic_load_28,atl_ctl_ratio,days_since_last_hard,streak_length,trained_today,trained_hard_today,trained_days_2,trained_both_days_2,trained_days_7,trained_days_30,moving_time_acute_7,moving_time_chronic_28,today_relative_effort,dow_train_rate,month_train_rate,day_of_week,trained_last_weekend,month,season,days_since_last_long_ride,forecast_temp_high,forecast_temp_low,forecast_precip_probability,forecast_rain_expected,forecast_wind_speed,forecast_temp_high_vs_seasonal,forecast_temp_low_vs_seasonal,forecast_precip_probability_vs_seasonal,forecast_wind_speed_vs_seasonal,forecast_precip_morning,forecast_precip_midday,forecast_precip_evening,will_train_tomorrow,next_day_relative_effort
2025-05-25,2025-05-26,18.49030695741179,34.58540359773166,0.5346274738463513,4,0,0,0,0.0,0,4.0,17.0,2790.2549956858047,4154.6115838810465,0.0,0.38235294117647056,0.68,0,True,5,1,3,18.6,10.6,33.33333333333333,1,15.7,0.22852459016393922,2.10983606557377,6.5300546448087395,3.1770491803278684,75.0,42.857142857142854,0.0,1,27.0
2025-05-26,2025-05-27,20.617730218058842,34.062272315129476,0.6052952083558161,5,1,1,0,1.0,0,4.0,18.0,3625.1912467643533,4290.845267751319,27.0,0.14705882352941177,0.6923076923076923,1,False,5,1,4,21.2,8.0,0.0,0,11.1,2.5865573770491785,-0.5937704918032782,-26.120218579234972,-1.3495081967213132,0.0,0.0,0.0,0,0.0
2025-05-27,2025-05-28,15.463297663544132,31.713150086499855,0.48759891784218523,6,0,0,0,1.0,0,3.0,18.0,2718.893435073265,3994.9249044581243,0.0,0.5,0.6666666666666666,2,False,5,1,5,26.9,8.8,0.0,0,13.7,8.072131147540983,0.08000000000000007,-25.874316939890708,1.1875409836065582,0.0,0.0,0.0,1,30.0
2025-05-28,2025-05-29,19.0974732476581,31.59500180467228,0.6044460249036593,7,1,1,0,1.0,0,3.0,19.0,4032.420076304949,4269.27491104722,30.0,0.45714285714285713,0.6785714285714286,3,False,5,1,6,17.9,10.7,41.66666666666667,1,18.1,-1.0577049180327904,1.8518032786885232,15.601092896174869,5.5842622950819685,75.0,100.0,0.0,0,0.0
2025-05-29,2025-05-30,14.323104935743576,29.41603616297074,0.4869148533946145,8,0,0,0,1.0,0,2.0,19.0,3024.315057228712,3974.8421585612045,0.0,0.5142857142857142,0.6551724137931034,4,False,5,1,7,23.6,7.5,0.0,0,10.3,4.541639344262297,-1.454426229508197,-25.956284153005463,-2.219672131147542,0.0,0.0,0.0,0,0.0
2025-05-30,2025-05-31,10.742328701807683,27.387344013800345,0.3922369652345506,9,0,0,0,0.0,0,2.0,19.0,2268.2362929215337,3700.71511314319,0.0,0.37142857142857144,0.6333333333333333,5,False,5,1,8,15.9,9.8,12.5,1,16.3,-3.3055737704918062,0.7554098360655725,-12.841530054644807,3.8213114754098356,0.0,42.857142857142854,0.0,0,0.0
2025-05-31,2025-06-01,8.056746526355763,25.49856166802101,0.31596866643894356,10,0,0,0,0.0,0,2.0,18.0,1701.1772196911502,3445.4933812022805,0.0,0.2571428571428571,0.5,6,False,6,2,9,17.6,8.0,0.0,0,12.4,-1.7485245901639352,-1.1521311475409828,-25.136612021857925,-0.07475409836065516,0.0,0.0,0.0,0,0.0
2025-06-01,2025-06-02,6.042559894766822,23.740040173674736,0.25453031463137116,11,0,0,0,0.0,0,2.0,17.0,1275.8829147683628,3207.8731480159163,0.0,0.4,0.0,0,False,6,2,10,19.0,6.0,0.0,0,10.7,-0.4593442622950832,-3.2675409836065565,-25.19125683060109,-1.8062295081967221,0.0,0.0,0.0,0,0.0
2025-06-02,2025-06-03,4.531919921075117,22.102796023766132,0.2050383090086046,12,0,0,0,0.0,0,1.0,17.0,956.9121860762721,2986.640517118267,0.0,0.14285714285714285,0.0,1,False,6,2,11,20.8,7.3,0.0,0,14.8,1.243278688524594,-2.0622950819672132,-25.218579234972676,2.292459016393442,0.0,0.0,0.0,1,88.0
2025-06-03,2025-06-04,25.398939940806336,26.647430780747776,0.9531477968659009,0,1,1,1,1.0,0,2.0,17.0,2831.934139557204,3363.9066883514897,88.0,0.5142857142857142,0.3333333333333333,2,False,6,2,0,19.3,11.1,8.333333333333332,1,7.2,-0.37967213114754017,1.630819672131146,-16.693989071038253,-5.282622950819671,0.0,28.57142857142857,0.0,1,40.0
2025-06-04,2025-06-05,29.04920495560475,27.568297623454825,1.0537177649623888,1,2,1,0,2.0,1,2.0,18.0,4468.2006046679035,3778.6027788100077,40.0,0.4444444444444444,0.5,3,False,6,2,0,22.7,9.8,0.0,0,10.6,2.8478688524590154,0.23016393442622984,-24.207650273224047,-1.8137704918032806,0.0,0.0,0.0,1,69.0
2025-06-05,2025-06-06,39.03690371670356,30.425656408044148,1.283025851379256,0,3,1,1,2.0,1,3.0,19.0,6470.150453500928,4378.42327682311,69.0,0.5,0.6,4,False,6,2,0,24.8,11.7,0.0,0,11.7,4.758360655737711,2.0373770491803267,-23.510928961748636,-0.6265573770491812,0.0,0.0,0.0,1,161.0
2025-06-06,2025-06-07,69.52767778752767,39.43078355231697,1.7632842039590206,0,4,1,1,2.0,1,4.0,19.0,6855.862840125696,4629.083740490482,161.0,0.3611111111111111,0.6666666666666666,5,False,6,2,1,24.6,11.7,0.0,0,11.7,4.369836065573772,1.924918032786886,-22.745901639344265,-0.5065573770491802,0.0,0.0,0.0,1,21.0
2025-06-07,2025-06-08,57.39575834064575,38.15969503146752,1.5040937379954333,1,5,1,0,2.0,1,5.0,19.0,5809.897130094272,4494.1124480428625,21.0,0.25,0.7142857142857143,6,False,6,2,2,29.0,13.7,0.0,0,8.6,8.624262295081966,3.7940983606557364,-22.882513661202182,-3.5937704918032782,0.0,0.0,0.0,0,0.0
2025-06-08,2025-06-09,43.04681875548431,35.52799192584907,1.2116310667185435,2,0,0,0,1.0,0,5.0,19.0,4357.422847570704,4184.173658522665,0.0,0.3888888888888889,0.625,0,False,6,2,3,27.6,14.3,0.0,0,10.3,7.081967213114755,4.2655737704918035,-22.73224043715847,-1.8662295081967208,0.0,0.0,0.0,0,0.0
2025-06-09,2025-06-10,32.28511406661323,33.07778558613534,0.9760361370788267,3,0,0,0,0.0,0,5.0,18.0,3268.067135678028,3895.609957934895,0.0,0.16666666666666666,0.5555555555555556,1,True,6,2,4,25.4,13.3,0.0,0,9.0,4.8022950819672126,3.130819672131148,-22.8551912568306,-3.160327868852459,0.0,0.0,0.0,0,0.0
2025-06-10,2025-06-11,24.213835549959924,30.796558993988075,0.7862513326468327,4,0,0,0,0.0,0,4.0,17.0,2451.050351758521,3626.947202215247,0.0,0.5277777777777778,0.5,2,True,6,2,5,22.0,12.0,0.0,0,12.4,1.3380327868852468,1.7147540983606557,-22.841530054644807,0.23114754098360635,0.0,0.0,0.0,1,50.0
2025-06-11,2025-06-12,30.660376662469943,32.120934235782,0.9545294180240551,0,1,1,1,1.0,0,4.0,18.0,4083.787763818891,3996.2611882693677,50.0,0.4594594594594595,0.5454545454545454,3,True,6,2,0,19.4,9.7,12.5,1,12.9,-1.3278688524590194,-0.666885245901641,-10.000000000000004,0.7780327868852464,0.0,28.57142857142857,20.0,1,53.0
2025-06-12,2025-06-13,36.245282496852454,33.560869805728075,1.0799863861295458,0,2,1,1,2.0,1,4.0,18.0,5279.090822864168,4332.036278733549,53.0,0.5135135135135135,0.5833333333333334,4,True,6,2,0,17.1,9.9,4.166666666666666,1,12.1,-3.690163934426227,-0.5537704918032791,-18.087431693989075,-0.012131147540983989,0.0,14.285714285714285,0.0,1,51.0
2025-06-13,2025-06-14,39.933961872639344,34.76356843981579,1.148730227214009,0,3,1,1,2.0,1,4.0,18.0,6068.8181171481265,4615.206190545028,51.0,0.3783783783783784,0.6153846153846154,5,True,6,2,1,19.2,10.2,0.0,0,13.4,-1.6734426229508195,-0.30688524590164157,-21.88524590163934,1.3193442622950808,0.0,0.0,0.0,1,87.0
2025-06-14,2025-06-15,51.70047140447951,38.36608096120781,1.347556750890303,0,4,1,1,2.0,1,4.0,18.0,7371.863587861095,5074.916108438474,87.0,0.24324324324324326,0.6428571428571429,6,True,6,2,0,20.7,8.7,0.0,0,10.3,-0.25967213114754273,-1.8557377049180328,-21.50273224043716,-1.753114754098359,0.0,0.0,0.0,0,0.0
2025-06-15,2025-06-16,38.77535355335963,35.720144343193475,1.0855318271060774,1,0,0,0,1.0,0,4.0,17.0,5528.897690895821,4724.921894063406,0.0,0.3783783783783784,0.6,0,True,6,2,1,22.1,8.5,0.0,0,13.9,1.0760655737704923,-2.1268852459016383,-21.420765027322407,1.8698360655737698,0.0,0.0,0.0,0,0.0
2025-06-16,2025-06-17,29.081515165019724,33.25668611262841,0.8744561940576735,2,0,0,0,0.0,0,4.0,16.0,4146.673268171866,4399.065211714206,0.0,0.16216216216216217,0.5625,1,True,6,2,2,23.8,10.1,0.0,0,13.5,2.67704918032787,-0.6137704918032778,-21.202185792349724,1.5357377049180325,0.0,0.0,0.0,1,38.0
2025-06-17,2025-06-18,31.311136373764793,33.58381120830921,0.932328263148939,3,1,1,0,1.0,0,5.0,16.0,5416.5049511289,4731.9572660787435,38.0,0.5405405405405406,0.5882352941176471,2,True,6,2,0,20.1,13.1,29.166666666666668,1,18.6,-1.1347540983606557,2.315409836065573,8.469945355191257,6.716393442622952,75.0,42.857142857142854,0.0,0,0.0
2025-06-18,2025-06-19,23.483352280323594,31.26768629739133,0.7510422119810898,4,0,0,0,1.0,0,4.0,15.0,4062.378713346675,4405.615385659519,0.0,0.47368421052631576,0.5555555555555556,3,True,6,2,1,19.5,10.4,4.166666666666666,1,10.2,-1.9206557377049158,-0.46295081967213036,-16.03825136612022,-1.6698360655737723,0.0,14.285714285714285,0.0,1,28.0
2025-06-19,2025-06-20,24.612514210242693,31.042328621709167,0.7928694560958341,5,1,1,0,1.0,0,4.0,15.0,5329.534035010006,4731.503979751966,28.0,0.5263157894736842,0.5789473684210527,4,True,6,2,0,16.3,10.7,54.166666666666664,1,12.8,-5.285573770491801,-0.268196721311476,34.31693989071039,0.9272131147540996,50.0,85.71428571428571,80.0,1,37.0
2025-06-20,2025-06-21,27.70938565768202,31.453202509867157,0.8809718390039721,6,2,1,0,2.0,1,4.0,15.0,6188.150526257505,5009.607153562175,37.0,0.39473684210526316,0.6,5,True,6,2,1,15.4,10.0,70.83333333333334,1,16.8,-6.359999999999998,-1.0740983606557393,51.36612021857924,4.944918032786886,100.0,100.0,60.0,0,0.0
2025-06-21,2025-06-22,20.782039243261515,29.284016129876317,0.7096717591976442,7,0,0,0,1.0,0,3.0,14.0,4641.1128946931285,4664.117005040645,0.0,0.23684210526315788,0.5714285714285714,6,True,6,2,2,19.4,11.8,8.333333333333332,1,8.4,-2.534754098360658,0.6075409836065582,-10.614754098360656,-3.445901639344262,0.0,0.0,0.0,0,0.0
2025-06-22,2025-06-23,15.586529432446136,27.2644288105745,0.5716800282425468,8,0,0,0,0.0,0,3.0,14.0,3480.8346710198466,4342.453763313704,0.0,0.3684210526315789,0.5454545454545454,0,True,6,2,3,23.7,11.6,0.0,0,10.1,1.640983606557377,0.3239344262295081,-18.60655737704918,-1.712459016393444,0.0,0.0,0.0,0,0.0
2025-06-23,2025-06-24,11.689897074334603,25.384123375362464,0.4605200227509405,9,0,0,0,0.0,0,3.0,14.0,2724.376003264885,4074.353503774828,0.0,0.18421052631578946,0.5217391304347826,1,False,6,2,4,25.1,10.9,0.0,0,12.3,2.910163934426233,-0.46196721311475386,-18.346994535519126,0.4655737704918046,0.0,0.0,0.0,1,54.0
2025-06-24,2025-06-25,22.267422805750954,27.357632108096087,0.8139382355083735,0,1,1,1,1.0,0,3.0,15.0,4236.532002448664,4398.398089721391,54.0,0.5263157894736842,0.5416666666666666,2,False,6,2,5,20.4,12.9,12.5,1,14.5,-1.8918032786885277,1.468852459016393,-5.696721311475411,2.649836065573769,0.0,42.857142857142854,0.0,1,1.0
2025-06-25,2025-06-26,16.950567104313215,25.539864376503253,0.6636905683770108,1,2,1,0,2.0,1,4.0,15.0,3469.1490018364975,4175.543049050951,1.0,0.48717948717948717,0.56,3,False,6,2,6,18.2,13.6,25.0,1,10.8,-4.219016393442626,2.1055737704918016,7.185792349726778,-1.0216393442622937,0.0,0.0,80.0,1,28.0
2025-06-26,2025-06-27,19.71292532823491,25.709528902261646,0.7667556026863168,2,3,1,0,2.0,1,4.0,16.0,4841.861751377373,4505.5055973922645,28.0,0.5384615384615384,0.5769230769230769,4,False,6,2,0,18.9,12.2,25.0,1,11.4,-3.7029508196721324,0.6527868852459005,7.855191256830604,-0.351803278688525,25.0,57.14285714285714,20.0,0,0.0
2025-06-27,2025-06-28,14.784693996176182,23.936457943484978,0.6176642354973109,3,0,0,0,1.0,0,3.0,15.0,3631.39631353303,4194.781073434177,0.0,0.38461538461538464,0.5555555555555556,5,False,6,2,1,22.1,13.0,4.166666666666666,1,11.4,-0.6901639344262271,1.3593442622950835,-12.663934426229508,-0.35934426229508176,0.0,14.285714285714285,0.0,1,193.0
2025-06-28,2025-06-29,59.33852049713214,35.59601256807222,1.666999088273042,0,1,1,1,1.0,0,4.0,16.0,6984.047235149772,5080.796171818027,193.0,0.23076923076923078,0.5714285714285714,6,False,6,2,0,,,,0,,,,,,,,,1,94.0
2025-06-29,2025-06-30,68.0038903728491,39.62387377027413,1.7162352870169317,0,2,1,1,2.0,1,5.0,17.0,9852.035426362329,6003.224022037473,94.0,0.358974358974359,0.5862068965517241,0,False,6,2,0,27.6,13.2,0.0,0,11.6,4.4770491803278745,1.3580327868852464,-15.98360655737705,-0.1432786885245907,0.0,0.0,0.0,0,0.0
2025-06-30,2025-07-01,51.002917779636824,36.891192820600054,1.3825228700969727,1,0,0,0,1.0,0,5.0,17.0,7389.026569771746,5589.208572241785,0.0,0.20512820512820512,0.5,1,True,7,2,1,27.1,12.9,0.0,0,14.7,3.8239344262295063,0.9445901639344267,-15.806010928961747,2.9642622950819675,0.0,0.0,0.0,0,0.0
2025-07-01,2025-07-02,38.25218833472762,34.34697262607591,1.1136989786892282,2,0,0,0,0.0,0,4.0,17.0,5541.769927328809,5203.745912087179,0.0,0.5384615384615384,0.0,2,True,7,2,2,25.1,12.9,0.0,0,16.7,1.6973770491803286,0.8183606557377061,-15.560109289617488,4.977049180327867,0.0,0.0,0.0,1,40.0
2025-07-02,2025-07-03,38.68914125104571,34.73683658289826,1.113778485807578,3,1,1,0,1.0,0,4.0,18.0,6300.827445496607,5436.453090563925,40.0,0.5,0.5,3,True,7,2,0,22.1,13.2,0.0,0,12.3,-1.395409836065575,1.0540983606557361,-15.478142076502735,0.6022950819672133,0.0,0.0,0.0,1,45.0
2025-07-03,2025-07-04,40.26685593828428,35.44464095649149,1.1360491981767311,0,2,1,1,2.0,1,4.0,18.0,8142.870584122455,6004.214946387103,45.0,0.525,0.6666666666666666,4,True,7,2,0,23.8,10.2,0.0,0,9.9,0.16163934426229432,-2.0075409836065568,-14.959016393442623,-1.728196721311475,0.0,0.0,0.0,0,0.0
2025-07-04,2025-07-05,30.20014195371321,33.00018295949208,0.9151507429757,1,0,0,0,1.0,0,4.0,17.0,6107.152938091841,5590.131156981096,0.0,0.4,0.5,5,True,7,2,1,23.3,12.6,0.0,0,12.9,-0.45770491803278546,0.3193442622950826,-14.617486338797812,1.3295081967213118,0.0,0.0,0.0,0,0.0
2025-07-05,2025-07-06,22.650106465284907,30.724308272630555,0.7372047651748694,2,0,0,0,0.0,0,3.0,16.0,4580.364703568881,5204.604870292745,0.0,0.25,0.4,6,True,7,2,2,25.0,11.0,0.0,0,11.8,1.090491803278688,-1.3563934426229505,-13.866120218579235,0.3344262295081979,0.0,0.0,0.0,0,0.0
2025-07-06,2025-07-07,16.98757984896368,28.605390460724998,0.5938593941686449,3,0,0,0,0.0,0,2.0,15.0,3435.2735276766607,4845.666603376004,0.0,0.35,0.3333333333333333,0,True,7,2,3,27.6,12.3,0.0,0,12.3,3.542950819672132,-0.15442622950819462,-13.688524590163935,0.8298360655737707,0.0,0.0,0.0,0,0.0
2025-07-07,2025-07-08,12.740684886722761,26.63260491170948,0.4783867341914084,4,0,0,0,0.0,0,2.0,14.0,2576.4551457574953,4511.4826996949005,0.0,0.2,0.2857142857142857,1,False,7,2,4,29.7,13.2,0.0,0,15.4,5.591475409836065,0.6563934426229494,-13.60655737704918,3.91672131147541,0.0,0.0,0.0,0,0.0
2025-07-08,2025-07-09,9.55551366504207,24.795873538488134,0.3853670914319679,5,0,0,0,0.0,0,2.0,14.0,1932.3413593181215,4200.345961784908,0.0,0.55,0.25,2,False,7,2,5,20.1,15.1,50.0,1,14.2,-4.099016393442625,2.487540983606557,36.65300546448088,2.7114754098360656,50.0,85.71428571428571,20.0,1,37.0
2025-07-09,2025-07-10,16.416635248781553,25.637537432385503,0.6403358860841273,6,1,1,0,1.0,0,2.0,15.0,3522.756019488591,4482.666929937673,37.0,0.5121951219512195,0.3333333333333333,3,False,7,2,6,22.5,13.9,20.833333333333336,1,10.2,-1.832786885245902,1.2206557377049183,7.704918032786889,-1.252459016393443,0.0,0.0,0.0,0,0.0
2025-07-10,2025-07-11,12.312476436586165,23.869431402565812,0.5158261304566581,7,0,0,0,1.0,0,1.0,15.0,2642.067014616443,4173.517486493695,0.0,0.5121951219512195,0.3,4,False,7,2,7,27.2,11.6,0.0,0,14.9,2.761967213114751,-1.1344262295081968,-12.45901639344262,3.449508196721313,0.0,0.0,0.0,0,0.0
2025-07-11,2025-07-12,9.234357327439623,22.22326371963024,0.4155266050900857,8,0,0,0,0.0,0,1.0,14.0,2524.8002609623322,4035.5507632872336,0.0,0.3902439024390244,0.2727272727272727,5,False,7,2,8,26.8,15.1,0.0,0,13.8,2.2478688524590176,2.320327868852459,-12.03551912568306,2.355081967213115,0.0,0.0,0.0,1,525.0
2025-07-12,2025-07-13,138.17576799557972,56.897521394138494,2.42850241293313,0,1,1,1,1.0,0,2.0,14.0,10130.850195721749,6029.581745129493,525.0,0.24390243902439024,0.3333333333333333,6,False,7,2,0,29.9,14.3,0.0,0,13.5,5.246557377049179,1.4688524590163965,-11.448087431693988,2.057049180327869,0.0,0.0,0.0,0,0.0
2025-07-13,2025-07-14,103.6318259966848,52.97355440143929,1.9562936104183548,1,0,0,0,1.0,0,2.0,13.0,7598.137646791311,5613.7485213274595,0.0,0.34146341463414637,0.3076923076923077,0,False,7,2,1,26.2,15.9,0.0,0,17.2,1.3999999999999986,3.0065573770491802,-10.669398907103824,5.797049180327869,0.0,0.0,0.0,0,0.0
2025-07-14,2025-07-15,77.72386949751359,49.32020582202968,1.5759031861703414,2,0,0,0,0.0,0,2.0,12.0,5698.603235093484,5226.593450891083,0.0,0.1951219512195122,0.2857142857142857,1,True,7,2,2,29.6,13.5,0.0,0,13.9,4.6544262295082,0.5308196721311482,-10.150273224043715,2.5357377049180343,0.0,0.0,0.0,0,0.0
2025-07-15,2025-07-16,58.29290212313519,45.91881231706211,1.2694775666372196,3,0,0,0,0.0,0,2.0,12.0,4273.952426320113,4866.138730139974,0.0,0.5609756097560976,0.26666666666666666,2,True,7,2,3,32.8,14.6,0.0,0,11.2,7.6944262295081955,1.5554098360655733,-9.71311475409836,-0.12754098360655775,0.0,0.0,0.0,1,102.0
2025-07-16,2025-07-17,69.21967659235139,49.78648043312679,1.3903307884020295,0,1,1,1,1.0,0,2.0,13.0,5249.714319740085,5094.47399013032,102.0,0.5,0.3125,3,True,7,2,4,29.4,15.5,0.0,0,11.6,4.128196721311475,2.3888524590163946,-9.153005464480874,0.3199999999999985,0.0,0.0,0.0,0,0.0
2025-07-17,2025-07-18,51.91475744426354,46.35293005842839,1.1199886906571905,1,0,0,0,1.0,0,2.0,12.0,6075.785739805064,5333.0619908109875,0.0,0.5,0.29411764705882354,4,True,7,2,0,24.1,15.1,0.0,0,12.8,-1.3459016393442624,1.9072131147540983,-8.66120218579235,1.541639344262295,0.0,0.0,0.0,0,0.0
2025-07-18,2025-07-19,38.936068083197654,43.1561762612954,0.9022131119182922,2,0,0,0,0.0,0,2.0,12.0,4556.839304853798,4965.264612134368,0.0,0.40476190476190477,0.2777777777777778,5,True,7,2,1,22.1,12.7,0.0,0,12.3,-3.5193442622950784,-0.5770491803278688,-8.087431693989071,1.041639344262295,0.0,0.0,0.0,1,6.0
2025-07-19,2025-07-20,30.70205106239824,40.5936813467233,0.7563258626425734,3,1,1,0,1.0,0,2.0,12.0,3927.8794786403487,4763.591190607859,6.0,0.23809523809523808,0.3157894736842105,6,True,7,2,2,22.5,11.7,0.0,0,9.7,-3.2186885245901635,-1.67377049180328,-8.032786885245901,-1.5829508196721314,0.0,0.0,0.0,1,3.0
2025-07-20,2025-07-21,23.77653829679868,38.00101366763893,0.6256816858821429,4,2,1,0,2.0,1,3.0,12.0,3608.1596089802615,4617.757315393524,3.0,0.3333333333333333,0.35,0,True,7,2,3,25.3,11.5,0.0,0,10.6,-0.46983606557376945,-1.932459016393441,-7.663934426229508,-0.7009836065573776,0.0,0.0,0.0,1,51.0
2025-07-21,2025-07-22,30.58240372259901,38.897495483663825,0.7862306645280803,0,3,1,1,2.0,1,4.0,13.0,4897.619706735196,4903.843017780177,51.0,0.19047619047619047,0.38095238095238093,1,True,7,2,4,26.0,12.8,0.0,0,12.4,0.23639344262295126,-0.6918032786885231,-7.800546448087431,1.117049180327868,0.0,0.0,0.0,1,64.0
2025-07-22,2025-07-23,38.93680279194926,40.62870269168701,0.9583570287100521,0,4,1,1,2.0,1,5.0,14.0,6476.714780051397,5339.026257933268,64.0,0.5714285714285714,0.4090909090909091,2,True,7,2,0,28.1,14.3,0.0,0,11.2,2.353770491803278,0.7760655737704951,-8.142076502732241,-0.11409836065573842,0.0,0.0,0.0,1,18.0
2025-07-23,2025-07-24,33.70260209396194,39.06810250605342,0.8626628869098488,1,5,1,0,2.0,1,5.0,15.0,5908.536085038548,5260.748584972353,18.0,0.4883720930232558,0.43478260869565216,3,True,7,2,1,25.7,14.1,0.0,0,11.0,-0.03278688524590123,0.5583606557377045,-8.456284153005464,-0.3363934426229509,0.0,0.0,0.0,0,0.0
2025-07-24,2025-07-25,25.276951570471457,36.37375060908422,0.6949228811218227,2,0,0,0,1.0,0,5.0,14.0,4431.402063778911,4897.9383377328795,0.0,0.4883720930232558,0.4166666666666667,4,True,7,2,2,22.0,12.8,0.0,0,13.7,-3.7403278688524573,-0.7422950819672121,-8.702185792349725,2.388524590163936,0.0,0.0,0.0,0,0.0
2025-07-25,2025-07-26,18.957713677853594,33.86521608431979,0.5597989875703572,3,0,0,0,0.0,0,5.0,13.0,3323.551547834183,4560.14948685475,0.0,0.4186046511627907,0.4,5,True,7,2,3,,,,0,,,,,,,,,1,54.0
2025-07-26,2025-07-27,27.718285258390196,35.25382187160808,0.7862490869596558,0,1,1,1,1.0,0,5.0,13.0,3241.913660875637,4452.346073968215,54.0,0.2558139534883721,0.4230769230769231,6,True,7,2,4,25.2,12.4,0.0,0,13.5,-0.4472131147540992,-1.1498360655737692,-9.125683060109289,2.1895081967213113,0.0,0.0,0.0,0,0.0
2025-07-27,2025-07-28,20.788713943792647,32.82252381149718,0.6333673200508338,1,0,0,0,1.0,0,4.0,13.0,2431.4352456567276,4145.287724039373,0.0,0.3488372093023256,0.4074074074074074,0,True,7,2,5,27.2,12.2,0.0,0,13.3,1.6403278688524594,-1.3314754098360666,-9.30327868852459,2.0563934426229515,0.0,0.0,0.0,0,0.0
2025-07-28,2025-07-29,15.591535457844486,30.558901479669785,0.5102125633742829,2,0,0,0,0.0,0,3.0,12.0,1823.5764342425457,3859.405812036657,0.0,0.20930232558139536,0.39285714285714285,1,True,7,2,6,29.1,11.3,0.0,0,11.5,3.5583606557377045,-2.1875409836065565,-8.825136612021858,0.2845901639344266,0.0,0.0,0.0,1,32.0
2025-07-29,2025-07-30,19.693651593383365,30.658287584520146,0.6423598036612782,3,1,1,0,1.0,0,3.0,12.0,3836.6823256819093,4274.343342241025,32.0,0.5813953488372093,0.41379310344827586,2,True,7,2,0,28.5,12.7,0.0,0,11.6,2.9718032786885225,-0.7521311475409824,-8.838797814207648,0.42622950819672134,0.0,0.0,0.0,0,0.0
2025-07-30,2025-07-31,14.770238695037524,28.543922923518757,0.5174565085049185,4,0,0,0,1.0,0,2.0,12.0,3153.511744261432,4055.69897381061,0.0,0.4772727272727273,0.4,3,True,7,2,1,27.8,14.7,0.0,0,7.7,2.297049180327871,1.2557377049180314,-9.030054644808743,-3.4714754098360645,0.0,0.0,0.0,0,0.0
2025-07-31,2025-08-01,11.077679021278144,26.575376515000222,0.41683996518451777,5,0,0,0,0.0,0,2.0,12.0,2365.133808196074,3775.99559630643,0.0,0.4772727272727273,0.5,4,True,8,2,2,27.3,15.4,0.0,0,12.4,1.7908196721311462,1.9731147540983613,-8.866120218579235,1.2445901639344257,0.0,0.0,0.0,1,44.0
2025-08-01,2025-08-02,19.308259265958608,27.777074686379517,0.6951149278302661,0,1,1,1,1.0,0,3.0,12.0,3828.350356147055,4082.3407275956415,44.0,0.4318181818181818,1.0,5,True,8,2,3,25.4,14.1,0.0,0,13.0,-0.13868852459016168,0.6980327868852445,-8.524590163934427,1.8963934426229514,0.0,0.0,0.0,0,0.0
2025-08-02,2025-08-03,14.481194449468955,25.86141436318093,0.5599536918632698,1,0,0,0,1.0,0,2.0,11.0,2871.2627671102914,3800.7999877614593,0.0,0.25,0.5,6,True,8,2,4,22.6,14.4,0.0,0,8.2,-3.006885245901639,0.9911475409836079,-8.169398907103824,-2.8629508196721307,0.0,0.0,0.0,1,61.0
2025-08-03,2025-08-04,26.110895837101715,28.28476509675466,0.9231434571856363,0,1,1,1,1.0,0,3.0,12.0,5837.947075332719,4555.08964377791,61.0,0.3409090909090909,0.6666666666666666,0,True,8,2,0,23.2,14.8,0.0,0,11.9,-2.391803278688524,1.391475409836067,-8.210382513661202,0.8052459016393438,0.0,0.0,0.0,1,52.0
